代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000001.SZ,平安银行,1994-08-01,0.5253,0.5909,0.6402,0.5778,0.6303,9217100,85832300,0.1051,20,9.3123,3.2161,2751318086.4,N/A,4138258924.8,286595634,0,431068638,15.1413,3.4354,6.687,N/A,
000001.SZ,平安银行,1994-08-02,0.6303,0.6566,0.7091,0.6435,0.6435,7911200,82374869,0.0131,2.0833,10.4124,2.7604,2808637213.2,N/A,4224472652.4,286595634,0,431068638,15.4567,3.507,6.8263,N/A,
000001.SZ,平安银行,1994-08-03,0.6435,0.6369,0.7124,0.6369,0.7091,8999200,92407748,0.0657,10.2041,10.2684,3.14,3095232847.2,N/A,4655541290.4,286595634,0,431068638,17.0339,3.8649,7.5229,N/A,
000001.SZ,平安银行,1994-08-04,0.7091,0.742,0.7682,0.6894,0.7216,16565000,183352554,0.0125,1.7593,11.0687,5.7799,3149686017.66,N/A,4737444331.62,286595634,0,431068638,17.3336,3.9329,7.6553,N/A,
000001.SZ,平安银行,1994-08-05,0.7216,0.7223,0.7551,0.7026,0.7518,12671500,141174414,0.0302,4.1856,11.1411,4.4214,3281520009.3,N/A,4935735905.1,286595634,0,431068638,18.0591,4.0975,7.9757,N/A,
000001.SZ,平安银行,1994-08-08,0.7518,0.7801,0.8076,0.7584,0.7774,15879200,188701967,0.0256,3.4061,11.8836,5.5406,3393292306.56,N/A,5103852673.92,286595634,0,431068638,18.6742,4.237,8.2473,N/A,
000001.SZ,平安银行,1994-08-09,0.7774,0.7682,0.7682,0.719,0.7223,6285800,71263565,-0.0552,-7.0946,11.3372,2.1933,3152551974,N/A,4741755018,286595634,0,431068638,17.3494,3.9364,7.6622,N/A,
000001.SZ,平安银行,1994-08-10,0.7223,0.7288,0.7814,0.7124,0.7761,7694300,87677226,0.0538,7.4545,11.3951,2.6847,3387560393.88,N/A,5095231301.16,286595634,0,431068638,18.6427,4.2299,8.2334,N/A,
000001.SZ,平安银行,1994-08-11,0.7761,0.8076,0.8208,0.7551,0.7558,11715400,140806907,-0.0204,-2.6227,12.019,4.0878,3298715747.34,N/A,4961600023.38,286595634,0,431068638,18.1537,4.1189,8.0175,N/A,
000001.SZ,平安银行,1994-08-12,0.7558,0.742,0.7682,0.7347,0.7439,5474200,62238863,-0.0118,-1.5639,11.3695,1.9101,3247128533.22,N/A,4884007668.54,286595634,0,431068638,17.8698,4.0545,7.8921,N/A,
000001.SZ,平安银行,1994-08-15,0.7439,0.7354,0.7518,0.7223,0.7367,3083800,34475229,-0.0072,-0.9709,11.1795,1.076,3215603013.48,N/A,4836590118.36,286595634,0,431068638,17.6964,4.0152,7.8155,N/A,
000001.SZ,平安银行,1994-08-16,0.7367,0.7354,0.7584,0.7288,0.7439,4111100,46912278,0.0072,0.9804,11.4111,1.4345,3247128533.22,N/A,4884007668.54,286595634,0,431068638,17.8698,4.0545,7.8921,N/A,
000001.SZ,平安银行,1994-08-17,0.7439,0.7617,0.7617,0.7492,0.7617,2505000,28817606,0.0177,2.3831,11.504,0.8741,3324509354.4,N/A,5000396200.8,286595634,0,431068638,18.2957,4.1512,8.0802,N/A,
000001.SZ,平安银行,1994-08-18,0.7617,0.7814,0.8195,0.7748,0.8076,13254500,161705110,0.046,6.0345,12.2,4.6248,3525126298.2,N/A,5302144247.4,286595634,0,431068638,19.3997,4.4017,8.5678,N/A,
000001.SZ,平安银行,1994-08-19,0.8076,0.8076,0.8175,0.7682,0.7814,10199200,124251576,-0.0263,-3.252,12.1825,3.5587,3410488044.6,N/A,5129716792.2,286595634,0,431068638,18.7689,4.2585,8.2891,N/A,
000001.SZ,平安银行,1994-08-22,0.7814,0.759,0.7748,0.742,0.7518,5455500,62932001,-0.0295,-3.7815,11.5355,1.9036,3281520009.3,N/A,4935735905.1,286595634,0,431068638,18.0591,4.0975,7.9757,N/A,
000001.SZ,平安银行,1994-08-23,0.7518,0.7663,0.7748,0.7453,0.7735,3353200,38683675,0.0217,2.8821,11.5363,1.17,3376096568.52,N/A,5077988555.64,286595634,0,431068638,18.5796,4.2156,8.2055,N/A,
000001.SZ,平安银行,1994-08-24,0.7735,0.7781,0.7814,0.7617,0.763,3272300,38379854,-0.0105,-1.3582,11.7287,1.1418,3330241267.08,N/A,5009017573.56,286595634,0,431068638,18.3272,4.1583,8.0941,N/A,
000001.SZ,平安银行,1994-08-25,0.763,0.7538,0.763,0.7485,0.7485,2642800,30357030,-0.0144,-1.8933,11.4867,0.9221,3267190227.6,N/A,4914182473.2,286595634,0,431068638,17.9803,4.0796,7.9408,N/A,
000001.SZ,平安银行,1994-08-26,0.7485,0.7485,0.7715,0.7485,0.7558,2984300,34376322,0.0072,0.9649,11.5191,1.0413,3298715747.34,N/A,4961600023.38,286595634,0,431068638,18.1537,4.1189,8.0175,N/A,
000001.SZ,平安银行,1994-08-29,0.7558,0.7518,0.8109,0.7446,0.7787,9382400,111947460,0.023,3.0408,11.9316,3.2737,3399024219.24,N/A,5112474046.68,286595634,0,431068638,18.7058,4.2442,8.2613,N/A,
000001.SZ,平安银行,1994-08-30,0.7787,0.8273,0.8437,0.7814,0.8057,11972000,147815079,0.0269,3.457,12.3467,4.1773,3516528429.18,N/A,5289212188.26,286595634,0,431068638,19.3524,4.3909,8.5469,N/A,
000001.SZ,平安银行,1994-08-31,0.8057,0.8208,0.8273,0.8043,0.8208,13848100,171887084,0.0151,1.8745,12.4123,4.8319,3582445425,N/A,5388357975,286595634,0,431068638,19.7152,4.4732,8.7071,N/A,
000001.SZ,平安银行,1994-09-01,0.8208,0.8405,0.8864,0.8405,0.8615,20163500,265231894,0.0407,4.96,13.1541,7.0355,3760134718.08,N/A,5655620530.56,286595634,0,431068638,20.6931,4.6951,9.1389,N/A,
000001.SZ,平安银行,1994-09-02,0.8615,0.8602,0.8858,0.8569,0.8831,11250100,149261369,0.0217,2.5152,13.2676,3.7832,3999648477.3,N/A,5797873181.1,297371634,0,431068638,21.2135,4.8132,9.3688,N/A,
000001.SZ,平安银行,1994-09-05,0.8831,0.9488,1.067,0.9488,1.0565,19990700,307171709,0.1733,19.6283,15.3657,6.7225,4784709591.06,N/A,6935894385.42,297371634,0,431068638,25.3774,5.7579,11.2077,N/A,
000001.SZ,平安银行,1994-09-06,1.0565,1.0834,1.1359,1.0637,1.111,19601900,329151360,0.0545,5.1585,16.7918,6.5917,5031528047.28,N/A,7293681354.96,297371634,0,431068638,26.6865,6.055,11.7859,N/A,
000001.SZ,平安银行,1994-09-07,1.111,1.1097,1.1097,0.9849,1.0112,18619000,302344941,-0.0998,-8.9835,16.2385,6.2612,4579523163.6,N/A,6638457025.2,297371634,0,431068638,24.2891,5.511,10.7271,N/A,
000001.SZ,平安银行,1994-09-08,1.0112,0.998,1.1097,0.998,1.0867,16137200,258472040,0.0755,7.4675,16.0172,5.4266,4921500542.7,N/A,7134185958.9,297371634,0,431068638,26.1029,5.9226,11.5282,N/A,
000001.SZ,平安银行,1994-09-09,1.0867,1.1097,1.1097,1.0309,1.0374,16878600,278581071,-0.0492,-4.5317,16.505,5.6759,4698471817.2,N/A,6810884480.4,297371634,0,431068638,24.92,5.6542,11.0057,N/A,
000001.SZ,平安银行,1994-09-12,1.0374,1.0506,1.1294,1.0506,1.1241,26791500,453099257,0.0867,8.3544,16.9121,9.0094,5091002374.08,N/A,7379895082.56,297371634,0,431068638,27.0019,6.1265,11.9252,N/A,
000001.SZ,平安银行,1994-09-13,1.1241,1.1491,1.1852,1.1162,1.1313,26665000,468530558,0.0072,0.6425,17.571,8.9669,5123713253.82,N/A,7427312632.74,297371634,0,431068638,27.1754,6.1659,12.0018,N/A,
000001.SZ,平安银行,1994-09-14,1.1313,1.1346,1.1379,1.0821,1.1018,14433900,242644626,-0.0295,-2.6117,16.8107,4.8538,4989896018.52,N/A,7233331745.64,297371634,0,431068638,26.4657,6.0049,11.6884,N/A,
000001.SZ,平安银行,1994-09-15,1.1018,1.0736,1.0952,1.0519,1.0571,8103400,132130330,-0.0446,-4.0524,16.3055,2.725,4787683307.4,N/A,6940205071.8,297371634,0,431068638,25.3932,5.7615,11.2147,N/A,
000001.SZ,平安银行,1994-09-16,1.0571,1.0834,1.0952,1.0637,1.0834,8148400,134153870,0.0263,2.4845,16.4638,2.7401,4906631961,N/A,7112632527,297371634,0,431068638,26.024,5.9047,11.4933,N/A,
000001.SZ,平安银行,1994-09-19,1.0834,1.0768,1.0768,1.0565,1.0637,3735000,60728222,-0.0197,-1.8182,16.2592,1.256,4817420470.8,N/A,6983311935.6,297371634,0,431068638,25.5509,5.7973,11.2844,N/A,
000001.SZ,平安银行,1994-09-20,1.0637,1.0506,1.0571,1.0342,1.0466,4674500,74605106,-0.0171,-1.6049,15.96,1.5719,4740103845.96,N/A,6871234089.72,297371634,0,431068638,25.1408,5.7043,11.1033,N/A,
000001.SZ,平安银行,1994-09-21,1.0466,1.0506,1.0919,1.0506,1.0834,4312700,70572392,0.0368,3.5132,16.3639,1.4503,4906631961,N/A,7112632527,297371634,0,431068638,26.024,5.9047,11.4933,N/A,
000001.SZ,平安银行,1994-09-22,1.0834,1.1031,1.1031,1.0539,1.0624,4699500,77050991,-0.021,-1.9394,16.3956,1.5803,4811473038.12,N/A,6974690562.84,297371634,0,431068638,25.5193,5.7901,11.2704,N/A,
000001.SZ,平安银行,1994-09-23,1.0624,1.0834,1.113,1.0703,1.0841,17189900,284971409,0.0217,2.0396,16.5778,5.7806,4909605677.34,N/A,7116943213.38,297371634,0,431068638,26.0398,5.9082,11.5003,N/A,
000001.SZ,平安银行,1994-09-26,1.0841,1.0867,1.09,1.0637,1.086,5386200,88659039,0.002,0.1817,16.4604,1.8113,4918526826.36,N/A,7129875272.52,297371634,0,431068638,26.0871,5.919,11.5212,N/A,
000001.SZ,平安银行,1994-09-27,1.086,1.0834,1.09,1.0571,1.0782,3892100,63289398,-0.0079,-0.7255,16.261,1.3088,4882842230.28,N/A,7078147035.96,297371634,0,431068638,25.8979,5.876,11.4376,N/A,
000001.SZ,平安银行,1994-09-28,1.0782,1.0801,1.09,1.0506,1.0795,6076600,99514908,0.0013,0.1218,16.3767,2.0434,4888789662.96,N/A,7086768408.72,297371634,0,431068638,25.9294,5.8832,11.4515,N/A,
000001.SZ,平安银行,1994-09-29,1.0795,1.0867,1.0959,0.9521,1.0177,7931200,124780283,-0.0617,-5.7178,15.7328,2.6671,4609260327,N/A,6681563889,297371634,0,431068638,24.4468,5.5468,10.7968,N/A,
000001.SZ,平安银行,1994-09-30,1.0177,1.0046,1.0046,0.9324,0.9455,6871400,100952075,-0.0722,-7.0968,14.6916,2.3107,4282151529.6,N/A,6207388387.2,297371634,0,431068638,22.7119,5.1532,10.0305,N/A,
000001.SZ,平安银行,1994-10-05,0.9455,0.9127,0.9193,0.7912,0.8135,8274300,106766993,-0.132,-13.9583,12.9034,2.7825,3684434545.26,N/A,5340940424.82,297371634,0,431068638,19.5417,4.4339,8.6304,N/A,
000001.SZ,平安银行,1994-10-06,0.8135,0.8142,0.8549,0.7879,0.7932,7094600,89364000,-0.0204,-2.502,12.5961,2.3858,3592249338.72,N/A,5207309147.04,297371634,0,431068638,19.0528,4.3229,8.4145,N/A,
000001.SZ,平安银行,1994-10-07,0.7932,0.7748,0.8536,0.7026,0.8273,13779700,162371603,0.0341,4.3046,11.7834,4.6338,3746882588.4,N/A,5431464838.8,297371634,0,431068638,19.8729,4.509,8.7767,N/A,
000001.SZ,平安银行,1994-10-10,0.8273,0.8208,0.8208,0.7551,0.7879,6459800,78499750,-0.0394,-4.7619,12.152,2.1723,3568459608,N/A,5172823656,297371634,0,431068638,18.9266,4.2943,8.3588,N/A,
000001.SZ,平安银行,1994-10-11,0.7879,0.7814,0.8076,0.7814,0.7932,1596100,19294069,0.0053,0.6667,12.0883,0.5367,3592249338.72,N/A,5207309147.04,297371634,0,431068638,19.0528,4.3229,8.4145,N/A,
000001.SZ,平安银行,1994-10-12,0.7932,0.7932,0.7998,0.7879,0.7892,1747400,21103946,-0.0039,-0.4967,12.0773,0.5876,3574407040.68,N/A,5181445028.76,297371634,0,431068638,18.9581,4.3015,8.3727,N/A,
000001.SZ,平安银行,1994-10-13,0.7892,0.7945,0.7998,0.7538,0.7551,2496900,29294085,-0.0341,-4.3261,11.7322,0.8397,3419773791,N/A,4957289337,297371634,0,431068638,18.138,4.1154,8.0105,N/A,
000001.SZ,平安银行,1994-10-14,0.7551,0.7485,0.7748,0.719,0.7669,4328200,49158431,0.0118,1.5652,11.3577,1.4555,3473300685.12,N/A,5034881691.84,297371634,0,431068638,18.4219,4.1798,8.1359,N/A,
000001.SZ,平安银行,1994-10-17,0.7669,0.7472,0.7472,0.7229,0.7321,1702400,19105133,-0.0348,-4.5377,11.2225,0.5725,3315693719.1,N/A,4806415313.7,297371634,0,431068638,17.5859,3.9901,7.7667,N/A,
000001.SZ,平安银行,1994-10-18,0.7321,0.7256,0.7426,0.7223,0.7347,844100,9433340,0.0026,0.3587,11.1756,0.2839,3327588584.46,N/A,4823658059.22,297371634,0,431068638,17.649,4.0044,7.7946,N/A,
000001.SZ,平安银行,1994-10-19,0.7347,0.7341,0.7498,0.7341,0.7498,1072100,12096778,0.0151,2.0554,11.2833,0.3605,3395984060.28,N/A,4922803845.96,297371634,0,431068638,18.0118,4.0867,7.9548,N/A,
000001.SZ,平安银行,1994-10-20,0.7498,0.7498,0.7932,0.7485,0.7814,2389300,27787853,0.0315,4.2032,11.6301,0.8035,3538722444.6,N/A,5129716792.2,297371634,0,431068638,18.7689,4.2585,8.2891,N/A,
000001.SZ,平安银行,1994-10-21,0.7814,0.8011,0.8011,0.7518,0.7604,3245000,38690553,-0.021,-2.6891,11.9231,1.0912,3443563521.72,N/A,4991774828.04,297371634,0,431068638,18.2641,4.144,8.0662,N/A,
000001.SZ,平安银行,1994-10-24,0.7604,0.7551,0.7998,0.7551,0.7998,2749500,32619301,0.0394,5.1813,11.8637,0.9246,3621986502.12,N/A,5250416010.84,297371634,0,431068638,19.2105,4.3587,8.4842,N/A,
000001.SZ,平安银行,1994-10-25,0.7998,0.8129,0.8208,0.7682,0.7682,5461900,65963471,-0.0315,-3.9409,12.077,1.8367,3479248117.8,N/A,5043503064.6,297371634,0,431068638,18.4534,4.1869,8.1498,N/A,
000001.SZ,平安银行,1994-10-26,0.7682,0.7617,0.7682,0.7485,0.7518,1805600,20810828,-0.0164,-2.1368,11.5257,0.6072,3404905209.3,N/A,4935735905.1,297371634,0,431068638,18.0591,4.0975,7.9757,N/A,
000001.SZ,平安银行,1994-10-27,0.7518,0.7518,0.7669,0.7485,0.7669,1003600,11569927,0.0151,2.0087,11.5284,0.3375,3473300685.12,N/A,5034881691.84,297371634,0,431068638,18.4219,4.1798,8.1359,N/A,
000001.SZ,平安银行,1994-10-28,0.7669,0.7669,0.7741,0.7472,0.7485,1320100,15205841,-0.0184,-2.3973,11.5187,0.4439,3390036627.6,N/A,4914182473.2,297371634,0,431068638,17.9803,4.0796,7.9408,N/A,
000001.SZ,平安银行,1994-10-31,0.7485,0.765,0.765,0.7328,0.7354,1398500,15754048,-0.0131,-1.7544,11.265,0.4703,3330562300.8,N/A,4827968745.6,297371634,0,431068638,17.6648,4.008,7.8015,N/A,
000001.SZ,平安银行,1994-11-01,0.7354,0.7485,0.7485,0.7354,0.7433,432500,4888176,0.0079,1.0714,11.3021,0.1454,3366246896.88,N/A,4879696982.16,297371634,0,431068638,17.8541,4.051,7.8851,N/A,
000001.SZ,平安银行,1994-11-02,0.7433,0.742,0.7551,0.7354,0.7466,403500,4576396,0.0033,0.4417,11.3417,0.1357,3381115478.58,N/A,4901250414.06,297371634,0,431068638,17.9329,4.0688,7.92,N/A,
000001.SZ,平安银行,1994-11-03,0.7466,0.742,0.7617,0.7413,0.7558,807300,9283616,0.0092,1.2313,11.4996,0.2715,3422747507.34,N/A,4961600023.38,297371634,0,431068638,18.1537,4.1189,8.0175,N/A,
000001.SZ,平安银行,1994-11-04,0.7558,0.7584,0.763,0.7374,0.7393,731500,8329820,-0.0164,-2.172,11.3873,0.246,3348404598.84,N/A,4853832863.88,297371634,0,431068638,17.7594,4.0295,7.8433,N/A,
000001.SZ,平安银行,1994-11-07,0.7393,0.7341,0.742,0.7223,0.738,478500,5321080,-0.0013,-0.1776,11.1203,0.1609,3342457166.16,N/A,4845211491.12,297371634,0,431068638,17.7279,4.0223,7.8294,N/A,
000001.SZ,平安银行,1994-11-08,0.738,0.738,0.7617,0.738,0.7518,1427700,16411322,0.0138,1.8683,11.4949,0.4801,3404905209.3,N/A,4935735905.1,297371634,0,431068638,18.0591,4.0975,7.9757,N/A,
000001.SZ,平安银行,1994-11-09,0.7518,0.7551,0.7617,0.7453,0.7604,1190000,13643248,0.0085,1.1354,11.4649,0.4002,3443563521.72,N/A,4991774828.04,297371634,0,431068638,18.2641,4.144,8.0662,N/A,
000001.SZ,平安银行,1994-11-10,0.7604,0.7617,0.7741,0.7485,0.7525,1647200,19115273,-0.0079,-1.0363,11.6047,0.5539,3407878925.64,N/A,4940046591.48,297371634,0,431068638,18.0749,4.1011,7.9826,N/A,
000001.SZ,平安银行,1994-11-11,0.7525,0.7525,0.763,0.7485,0.763,644300,7431685,0.0105,1.3962,11.5345,0.2167,3455458387.08,N/A,5009017573.56,297371634,0,431068638,18.3272,4.1583,8.0941,N/A,
000001.SZ,平安银行,1994-11-14,0.763,0.7715,0.7735,0.7551,0.763,967900,11270576,0,0,11.6444,0.3255,3455458387.08,N/A,5009017573.56,297371634,0,431068638,18.3272,4.1583,8.0941,N/A,
000001.SZ,平安银行,1994-11-15,0.763,0.7551,0.7584,0.7505,0.7525,672100,7721878,-0.0105,-1.3769,11.4892,0.226,3407878925.64,N/A,4940046591.48,297371634,0,431068638,18.0749,4.1011,7.9826,N/A,
000001.SZ,平安银行,1994-11-16,0.7525,0.7459,0.7518,0.7453,0.7485,354600,4037633,-0.0039,-0.5236,11.3864,0.1192,3390036627.6,N/A,4914182473.2,297371634,0,431068638,17.9803,4.0796,7.9408,N/A,
000001.SZ,平安银行,1994-11-17,0.7485,0.7485,0.7551,0.7426,0.7439,320300,3642591,-0.0046,-0.614,11.3724,0.1077,3369220613.22,N/A,4884007668.54,297371634,0,431068638,17.8698,4.0545,7.8921,N/A,
000001.SZ,平安银行,1994-11-18,0.7439,0.742,0.742,0.7341,0.7407,556600,6253956,-0.0033,-0.4413,11.236,0.1872,3354352031.52,N/A,4862454236.64,297371634,0,431068638,17.791,4.0366,7.8573,N/A,
000001.SZ,平安银行,1994-11-21,0.7407,0.7407,0.742,0.7374,0.7393,204100,2300218,-0.0013,-0.1773,11.2701,0.0686,3348404598.84,N/A,4853832863.88,297371634,0,431068638,17.7594,4.0295,7.8433,N/A,
000001.SZ,平安银行,1994-11-22,0.7393,0.7393,0.7459,0.7387,0.7407,195900,2212469,0.0013,0.1776,11.2939,0.0659,3354352031.52,N/A,4862454236.64,297371634,0,431068638,17.791,4.0366,7.8573,N/A,
000001.SZ,平安银行,1994-11-23,0.7407,0.7407,0.742,0.7308,0.7387,335900,3760482,-0.002,-0.266,11.1952,0.113,3345430882.5,N/A,4849522177.5,297371634,0,431068638,17.7437,4.0259,7.8364,N/A,
000001.SZ,平安银行,1994-11-24,0.7387,0.7354,0.7387,0.7288,0.7341,281400,3144767,-0.0046,-0.6222,11.1754,0.0946,3324614868.12,N/A,4819347372.84,297371634,0,431068638,17.6333,4.0009,7.7876,N/A,
000001.SZ,平安银行,1994-11-25,0.7341,0.7354,0.7472,0.7354,0.7374,460600,5203875,0.0033,0.4472,11.298,0.1549,3339483449.82,N/A,4840900804.74,297371634,0,431068638,17.7121,4.0187,7.8224,N/A,
000001.SZ,平安银行,1994-11-28,0.7374,0.7321,0.7393,0.7295,0.7334,461400,5155088,-0.0039,-0.5343,11.1727,0.1552,3321641151.78,N/A,4815036686.46,297371634,0,431068638,17.6175,3.9973,7.7806,N/A,
000001.SZ,平安银行,1994-11-29,0.7334,0.7308,0.7387,0.7295,0.7387,357300,3984904,0.0053,0.7162,11.1528,0.1202,3345430882.5,N/A,4849522177.5,297371634,0,431068638,17.7437,4.0259,7.8364,N/A,
000001.SZ,平安银行,1994-11-30,0.7387,0.7453,0.7453,0.7347,0.7354,414400,4651499,-0.0033,-0.4444,11.2247,0.1394,3330562300.8,N/A,4827968745.6,297371634,0,431068638,17.6648,4.008,7.8015,N/A,
000001.SZ,平安银行,1994-12-01,0.7354,0.7354,0.7446,0.7354,0.7361,168700,1891888,0.0007,0.0893,11.2145,0.0567,3333536017.14,N/A,4832279431.98,297371634,0,431068638,17.6806,4.0116,7.8085,N/A,
000001.SZ,平安银行,1994-12-02,0.7361,0.742,0.7433,0.7341,0.7347,260900,2927107,-0.0013,-0.1784,11.2193,0.0877,3327588584.46,N/A,4823658059.22,297371634,0,431068638,17.649,4.0044,7.7946,N/A,
000001.SZ,平安银行,1994-12-05,0.7347,0.7354,0.7354,0.721,0.7216,596200,6597754,-0.0131,-1.7873,11.0663,0.2005,3268114257.66,N/A,4737444331.62,297371634,0,431068638,17.3336,3.9329,7.6553,N/A,
000001.SZ,平安银行,1994-12-06,0.7216,0.7216,0.7216,0.7059,0.7078,689700,7458005,-0.0138,-1.9108,10.8134,0.2319,3205666214.52,N/A,4646919917.64,297371634,0,431068638,17.0024,3.8577,7.509,N/A,
000001.SZ,平安银行,1994-12-07,0.7078,0.7091,0.719,0.7059,0.7118,252500,2730463,0.0039,0.5566,10.8137,0.0849,3223508512.56,N/A,4672784035.92,297371634,0,431068638,17.097,3.8792,7.5508,N/A,
000001.SZ,平安银行,1994-12-08,0.7118,0.7118,0.7124,0.6993,0.6993,386100,4145662,-0.0125,-1.7528,10.7373,0.1298,3167007902.1,N/A,4590880994.7,297371634,0,431068638,16.7973,3.8112,7.4184,N/A,
000001.SZ,平安银行,1994-12-09,0.6993,0.6894,0.6901,0.6796,0.6875,469000,4886970,-0.0118,-1.6901,10.42,0.1577,3113481007.98,N/A,4513288639.86,297371634,0,431068638,16.5134,3.7468,7.293,N/A,
000001.SZ,平安银行,1994-12-12,0.6875,0.6862,0.6862,0.673,0.6757,443000,4567519,-0.0118,-1.7192,10.3104,0.149,3059954113.86,N/A,4435696285.02,297371634,0,431068638,16.2295,3.6824,7.1677,N/A,
000001.SZ,平安银行,1994-12-13,0.6757,0.6697,0.6894,0.6599,0.6796,639100,6573739,0.0039,0.5831,10.2859,0.2149,3077796411.9,N/A,4461560403.3,297371634,0,431068638,16.3242,3.7038,7.2095,N/A,
000001.SZ,平安银行,1994-12-14,0.6796,0.6894,0.6894,0.6665,0.6691,431600,4426042,-0.0105,-1.5459,10.255,0.1451,3030216950.46,N/A,4392589421.22,297371634,0,431068638,16.0718,3.6466,7.098,N/A,
000001.SZ,平安银行,1994-12-15,0.6691,0.6691,0.7781,0.6665,0.742,1673300,18079280,0.0729,10.893,10.8046,0.5627,3360299464.2,N/A,4871075609.4,297371634,0,431068638,17.8225,4.0438,7.8712,N/A,
000001.SZ,平安银行,1994-12-16,0.742,0.7485,0.7485,0.7059,0.7302,3018600,33863256,-0.0118,-1.5929,11.2182,1.0151,3306772570.08,N/A,4793483254.56,297371634,0,431068638,17.5386,3.9794,7.7458,N/A,
000001.SZ,平安银行,1994-12-19,0.7302,0.7288,0.7347,0.696,0.698,1177200,12765380,-0.0322,-4.4065,10.8438,0.3959,3161060469.42,N/A,4582259621.94,297371634,0,431068638,16.7658,3.804,7.4045,N/A,
000001.SZ,平安银行,1994-12-20,0.698,0.696,0.7124,0.696,0.7013,830500,8878969,0.0033,0.4704,10.6911,0.2793,3175929051.12,N/A,4603813053.84,297371634,0,431068638,16.8447,3.8219,7.4393,N/A,
000001.SZ,平安银行,1994-12-21,0.7013,0.6993,0.7072,0.673,0.6829,1267300,13339600,-0.0184,-2.6217,10.526,0.4262,3092664993.6,N/A,4483113835.2,297371634,0,431068638,16.403,3.7217,7.2443,N/A,
000001.SZ,平安银行,1994-12-22,0.6829,0.6862,0.6894,0.673,0.6763,800600,8264453,-0.0066,-0.9615,10.3228,0.2692,3062927830.2,N/A,4440006971.4,297371634,0,431068638,16.2453,3.6859,7.1746,N/A,
000001.SZ,平安银行,1994-12-23,0.6763,0.6763,0.6934,0.6757,0.6848,762200,7940022,0.0085,1.2621,10.4172,0.2563,3101586142.62,N/A,4496045894.34,297371634,0,431068638,16.4504,3.7325,7.2652,N/A,
000001.SZ,平安银行,1994-12-26,0.6848,0.6829,0.6894,0.6763,0.6809,373500,3870536,-0.0039,-0.5753,10.3629,0.1256,3083743844.58,N/A,4470181776.06,297371634,0,431068638,16.3557,3.711,7.2234,N/A,
000001.SZ,平安银行,1994-12-27,0.6809,0.6763,0.6816,0.6684,0.6711,880800,9017130,-0.0098,-1.4465,10.2374,0.2962,3039138099.48,N/A,4405521480.36,297371634,0,431068638,16.1191,3.6573,7.1189,N/A,
000001.SZ,平安银行,1994-12-28,0.6711,0.6829,0.6829,0.6724,0.6802,353200,3642186,0.0092,1.3699,10.312,0.1188,3080770128.24,N/A,4465871089.68,297371634,0,431068638,16.3399,3.7074,7.2164,N/A,
000001.SZ,平安银行,1994-12-29,0.6802,0.6802,0.6888,0.675,0.6776,484400,5007785,-0.0026,-0.3861,10.3381,0.1629,3068875262.88,N/A,4448628344.16,297371634,0,431068638,16.2769,3.6931,7.1886,N/A,
000001.SZ,平安银行,1994-12-30,0.6776,0.6829,0.6927,0.6763,0.6881,913100,9491108,0.0105,1.5504,10.3944,0.3071,3116454724.32,N/A,4517599326.24,297371634,0,431068638,16.5292,3.7504,7.3,N/A,
000001.SZ,平安银行,1995-01-03,0.6881,0.6894,0.7065,0.6704,0.7039,749700,7911322,0.0158,2.2901,10.5527,0.2521,3187823916.48,N/A,4621055799.36,297371634,0,431068638,12.9685,2.7912,6.2407,N/A,
000001.SZ,平安银行,1995-01-04,0.7039,0.7039,0.7341,0.6894,0.7328,1749600,19033619,0.0289,4.1045,10.8788,0.5884,3318667435.44,N/A,4810726000.08,297371634,0,431068638,13.5008,2.9057,6.4969,N/A,
000001.SZ,平安银行,1995-01-05,0.7328,0.7354,0.7485,0.7183,0.7302,3221200,36150262,-0.0026,-0.3584,11.2226,1.0832,3306772570.08,N/A,4793483254.56,297371634,0,431068638,13.4524,2.8953,6.4736,N/A,
000001.SZ,平安银行,1995-01-06,0.7302,0.7256,0.7328,0.7091,0.7328,1257900,13833533,0.0026,0.3597,10.9973,0.423,3318667435.44,N/A,4810726000.08,297371634,0,431068638,13.5008,2.9057,6.4969,N/A,
000001.SZ,平安银行,1995-01-09,0.7328,0.7223,0.7288,0.7052,0.7085,721800,7836265,-0.0243,-3.3154,10.8566,0.2427,3208639930.86,N/A,4651230604.02,297371634,0,431068638,13.0532,2.8094,6.2815,N/A,
000001.SZ,平安银行,1995-01-10,0.7085,0.7026,0.7026,0.6829,0.6862,1465200,15347112,-0.0223,-3.1511,10.4744,0.4927,3107533575.3,N/A,4504667267.1,297371634,0,431068638,12.6419,2.7209,6.0835,N/A,
000001.SZ,平安银行,1995-01-11,0.6862,0.6862,0.6986,0.6862,0.6934,706700,7433095,0.0072,1.0526,10.518,0.2376,3140244455.04,N/A,4552084817.28,297371634,0,431068638,12.775,2.7495,6.1476,N/A,
000001.SZ,平安银行,1995-01-12,0.6934,0.6934,0.6947,0.6829,0.6829,660400,6908938,-0.0105,-1.5152,10.4617,0.2221,3092664993.6,N/A,4483113835.2,297371634,0,431068638,12.5814,2.7078,6.0544,N/A,
